date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Mary,Erin
10-33-45,0,0,0,0,0,33,33,0,0,0,0
10-33-55,0,0,0,0,0,32,33,0,0,0,0
10-34-05,0,32,0,0,0,0,33,0,0,0,0
10-34-15,0,33,0,0,0,0,0,0,0,0,0
10-34-25,0,33,0,0,0,0,0,0,0,0,0
10-34-35,0,0,0,0,0,0,32,0,0,0,0
10-34-45,0,0,0,0,0,0,32,0,0,0,0
10-34-55,0,0,0,0,0,0,33,0,0,0,0
10-35-15,0,0,0,0,0,0,32,0,0,0,0
10-35-25,0,0,0,0,0,0,32,0,0,0,0
10-35-35,0,0,0,0,0,0,32,0,0,0,0
10-35-45,0,0,0,0,0,0,32,0,0,0,0
10-35-55,0,0,0,0,0,0,32,0,0,0,0
10-36-35,0,0,0,0,0,0,32,0,0,0,0
10-36-45,0,0,0,0,0,33,34,0,0,0,0
10-36-55,0,0,0,0,0,32,0,0,0,0,0
10-37-05,0,0,0,0,0,0,32,0,0,0,0
10-37-15,0,0,0,0,0,0,33,0,0,0,0
10-37-35,0,32,0,0,0,0,32,0,0,0,0
10-37-45,0,0,32,0,0,0,32,0,0,0,0
10-37-55,0,33,0,0,0,0,0,0,0,0,0
10-38-05,0,0,0,0,0,0,32,0,0,0,0
10-38-35,0,0,0,0,0,0,33,0,0,0,0
10-38-45,0,33,0,0,0,0,34,0,0,0,0
10-38-55,0,32,0,0,0,0,0,0,0,0,0
10-39-05,0,32,0,0,0,0,33,0,0,0,0
10-39-15,0,32,0,0,0,0,33,0,0,0,0
10-39-25,0,33,0,0,0,0,33,0,0,0,0
10-39-35,0,33,0,0,0,0,33,0,0,0,0
10-39-45,0,34,0,0,0,0,0,0,0,0,0
10-39-55,0,0,0,0,0,0,37,0,0,0,0
10-40-15,0,0,0,0,0,0,33,0,0,0,0
10-40-25,0,0,0,0,0,32,32,0,0,0,0
10-40-35,0,0,0,0,0,33,0,0,0,0,0
10-40-45,0,0,0,0,0,32,0,0,0,0,0
10-40-55,0,34,0,0,0,0,0,0,0,0,0
10-41-05,0,32,0,0,0,0,0,0,0,0,0
10-41-15,0,0,32,0,0,32,33,0,0,0,0
10-41-25,0,0,0,0,0,33,33,0,0,0,0
10-41-35,0,0,0,0,0,35,0,0,0,0,0
10-41-45,0,0,0,0,0,39,33,0,0,0,0
10-41-55,0,0,0,0,0,39,0,0,0,0,0
10-42-05,0,0,0,0,0,40,0,0,0,0,0
10-42-15,0,0,0,0,0,33,32,0,0,0,0
10-42-25,0,0,0,0,0,33,0,0,0,0,0
10-42-35,0,0,0,0,0,33,32,0,0,0,0
10-42-45,0,33,0,0,0,33,0,0,0,0,0
10-42-55,0,32,0,0,0,33,0,0,0,0,0
10-43-05,0,32,0,0,0,0,0,0,0,0,0
